 ,Label,Area,X,Y,Circ.,AR,Round,Solidity
1133,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,187.700,1223.900,1.000,1.553,0.644,0.909
1134,041172025_PRAS_DF4x_10x_Q4.jpg (red),109,2183.656,1228.959,0.745,1.288,0.776,0.835
1135,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,335.289,1226.763,0.853,1.862,0.537,0.809
1136,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,604.000,1228.000,0.809,2.082,0.480,0.857
1137,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,1540.071,1227.643,0.911,2.004,0.499,0.875
1138,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,1567.868,1230.711,0.514,3.612,0.277,0.704
1139,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,39.000,1231.904,0.724,1.343,0.744,0.832
1140,041172025_PRAS_DF4x_10x_Q4.jpg (red),59,1626.839,1233.466,0.905,1.177,0.850,0.868
1141,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,1137.340,1235.260,0.842,1.999,0.500,0.862
1142,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,1766.808,1237.992,0.629,1.342,0.745,0.861
1143,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,923.500,1236.346,0.697,2.007,0.498,0.703
1144,041172025_PRAS_DF4x_10x_Q4.jpg (red),134,1825.679,1239.873,0.868,1.307,0.765,0.921
1145,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,2038.267,1236.800,0.679,1.589,0.629,0.759
1146,041172025_PRAS_DF4x_10x_Q4.jpg (red),120,1973.767,1240.950,0.821,1.275,0.784,0.876
1147,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,703.808,1240.269,0.932,1.355,0.738,0.839
1148,041172025_PRAS_DF4x_10x_Q4.jpg (red),64,1791.125,1241.812,0.942,1.345,0.743,0.889
1149,041172025_PRAS_DF4x_10x_Q4.jpg (red),86,542.651,1245.488,0.901,1.166,0.858,0.878
1150,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,602.278,1247.389,0.799,2.461,0.406,0.783
1151,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,907.160,1250.564,0.575,1.446,0.692,0.752
1152,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,870.227,1250.591,0.629,2.399,0.417,0.657
1153,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,1809.833,1252.056,0.726,1.511,0.662,0.774
1154,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,602.167,1251.417,0.539,2.133,0.469,0.727
1155,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,1179.700,1250.700,0.764,2.749,0.364,0.769
1156,041172025_PRAS_DF4x_10x_Q4.jpg (red),88,2176.682,1255.705,0.835,1.369,0.731,0.876
1157,041172025_PRAS_DF4x_10x_Q4.jpg (red),112,2127.580,1259.250,0.973,1.181,0.847,0.926
1158,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,2280.474,1255.342,0.879,1.811,0.552,0.927
1159,041172025_PRAS_DF4x_10x_Q4.jpg (red),92,1658.391,1260.707,0.824,1.293,0.773,0.868
1160,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,2257.368,1263.783,0.750,1.963,0.509,0.815
1161,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,1217.237,1263.289,0.359,1.815,0.551,0.528
1162,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,511.500,1265.100,0.698,1.374,0.728,0.755
1163,041172025_PRAS_DF4x_10x_Q4.jpg (red),63,2016.040,1268.325,0.718,1.410,0.709,0.803
1164,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,2036.853,1266.265,0.609,2.401,0.416,0.739
1165,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,237.729,1267.814,0.793,1.533,0.652,0.833
1166,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,36.250,1269.125,0.611,2.076,0.482,0.667
1167,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1450.214,1271.214,0.800,2.211,0.452,0.778
1168,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,232.125,1272.938,0.857,1.529,0.654,0.842
1169,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,118.019,1273.389,0.747,2.062,0.485,0.831
1170,041172025_PRAS_DF4x_10x_Q4.jpg (red),95,1886.426,1277.342,0.525,1.188,0.842,0.826
1171,041172025_PRAS_DF4x_10x_Q4.jpg (red),54,366.111,1278.389,0.637,1.640,0.610,0.755
1172,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,308.278,1275.167,0.799,2.406,0.416,0.783
1173,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,139.300,1279.433,0.976,1.530,0.654,0.857
1174,041172025_PRAS_DF4x_10x_Q4.jpg (red),58,2140.810,1282.672,0.868,1.423,0.703,0.853
1175,041172025_PRAS_DF4x_10x_Q4.jpg (red),58,613.931,1283.672,0.960,1.112,0.900,0.928
1176,041172025_PRAS_DF4x_10x_Q4.jpg (red),59,760.805,1288.246,0.803,1.764,0.567,0.874
1177,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1588.192,1286.577,0.956,1.526,0.655,0.929
1178,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,435.500,1288.167,0.851,1.281,0.781,0.774
1179,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,625.477,1290.895,0.730,1.471,0.680,0.796
1180,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,840.182,1291.091,0.595,1.631,0.613,0.772
1181,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,611.625,1290.375,1.000,1.229,0.814,0.941
1182,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,618.162,1295.500,0.779,1.684,0.594,0.855
1183,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,1956.350,1293.125,0.845,1.623,0.616,0.833
1184,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,459.786,1291.929,1.000,1.936,0.517,0.933
1185,041172025_PRAS_DF4x_10x_Q4.jpg (red),54,390.019,1296.019,0.782,1.356,0.738,0.824
1186,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,1312.585,1295.734,0.547,1.428,0.700,0.746
1187,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,1802.201,1296.291,1.000,1.022,0.978,0.937
1188,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1110.583,1299.208,0.572,1.799,0.556,0.696
1189,041172025_PRAS_DF4x_10x_Q4.jpg (red),56,2079.018,1301.482,0.873,1.250,0.800,0.889
1190,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1182.929,1298.929,0.564,2.499,0.400,0.737
1191,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,149.355,1305.694,0.732,1.500,0.667,0.855
1192,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,2210.706,1305.338,0.877,1.201,0.832,0.855
1193,041172025_PRAS_DF4x_10x_Q4.jpg (red),80,2115.700,1306.025,0.944,1.082,0.925,0.909
1194,041172025_PRAS_DF4x_10x_Q4.jpg (red),86,99.953,1309.058,0.860,1.117,0.895,0.878
1195,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,1117.981,1307.685,0.510,1.407,0.711,0.675
1196,041172025_PRAS_DF4x_10x_Q4.jpg (red),70,1740.829,1309.386,0.903,1.157,0.864,0.903
1197,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,567.056,1308.222,0.965,1.434,0.697,0.878
1198,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1402.786,1308.500,1.000,1.069,0.936,0.875
1199,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,1008.167,1311.833,0.931,1.389,0.720,0.774
1200,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,285.580,1316.460,0.661,1.738,0.575,0.694
1201,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,696.636,1317.773,0.681,2.398,0.417,0.800
1202,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,1635.289,1318.316,0.905,1.518,0.659,0.864
1203,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1104.764,1321.708,0.446,1.804,0.554,0.658
1204,041172025_PRAS_DF4x_10x_Q4.jpg (red),58,124.207,1322.241,0.821,1.455,0.687,0.885
1205,041172025_PRAS_DF4x_10x_Q4.jpg (red),79,110.652,1324.829,0.933,1.146,0.873,0.893
1206,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,559.071,1322.000,0.911,1.198,0.835,0.903
1207,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,1543.132,1323.605,0.725,1.734,0.577,0.809
1208,041172025_PRAS_DF4x_10x_Q4.jpg (red),82,1803.939,1325.634,0.934,1.131,0.884,0.901
1209,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,1568.500,1323.300,0.873,1.496,0.668,0.714
1210,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,1663.597,1328.889,0.781,1.350,0.741,0.847
1211,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,2225.129,1328.500,0.946,1.200,0.833,0.927
1212,041172025_PRAS_DF4x_10x_Q4.jpg (red),69,2179.167,1330.094,0.924,1.504,0.665,0.902
1213,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,731.048,1328.823,0.960,1.179,0.848,0.873
1214,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,1632.174,1330.430,0.743,1.517,0.659,0.804
1215,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,1759.062,1330.747,1.000,1.191,0.840,0.912
1216,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,2241.395,1329.553,0.944,1.567,0.638,0.884
1217,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,365.136,1331.682,0.564,3.186,0.314,0.880
1218,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,432.700,1328.900,1.000,1.553,0.644,0.909
1219,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1851.047,1333.255,0.813,1.596,0.627,0.841
1220,041172025_PRAS_DF4x_10x_Q4.jpg (red),61,1914.074,1334.336,0.913,1.298,0.771,0.904
1221,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,1978.603,1335.838,0.877,1.502,0.666,0.850
1222,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,2282.167,1334.038,0.786,1.066,0.938,0.830
1223,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,1508.500,1335.643,0.993,1.460,0.685,0.848
1224,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,1477.036,1337.821,0.634,1.976,0.506,0.709
1225,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1504.500,1338.944,0.868,1.527,0.655,0.783
1226,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,2028.029,1338.853,1.000,1.134,0.882,0.919
1227,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,2035.050,1341.700,0.605,1.574,0.635,0.741
1228,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,468.633,1344.733,0.952,1.201,0.833,0.923
1229,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1302.278,1344.111,0.808,1.732,0.577,0.783
1230,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,1849.293,1346.224,0.848,1.202,0.832,0.817
1231,041172025_PRAS_DF4x_10x_Q4.jpg (red),127,1711.634,1352.390,0.929,1.046,0.956,0.917
1232,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,2121.226,1349.903,0.771,1.504,0.665,0.861
1233,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,2279.879,1350.603,0.743,1.533,0.652,0.795
1234,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,1996.763,1353.316,0.745,2.425,0.412,0.874
1235,041172025_PRAS_DF4x_10x_Q4.jpg (red),23,1198.022,1355.109,0.608,1.482,0.675,0.708
1236,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,124.324,1360.029,0.911,1.579,0.633,0.850
1237,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,128.278,1360.500,0.726,1.721,0.581,0.750
1238,041172025_PRAS_DF4x_10x_Q4.jpg (red),76,2144.658,1363.789,0.824,1.669,0.599,0.859
1239,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,418.304,1365.870,0.439,1.387,0.721,0.697
1240,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,615.750,1368.559,0.947,1.262,0.792,0.866
1241,041172025_PRAS_DF4x_10x_Q4.jpg (red),70,2090.957,1368.686,0.938,1.313,0.762,0.897
1242,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,2206.425,1366.708,0.957,1.139,0.878,0.891
1243,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1314.375,1366.875,0.710,1.634,0.612,0.667
1244,041172025_PRAS_DF4x_10x_Q4.jpg (red),91,389.445,1374.654,0.713,1.706,0.586,0.854
1245,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,804.885,1372.269,0.779,2.583,0.387,0.839
1246,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,401.567,1374.667,1.000,1.438,0.695,0.938
1247,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,2007.700,1375.225,0.953,1.519,0.658,0.899
1248,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,1277.786,1375.310,0.500,1.240,0.806,0.750
1249,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,362.700,1375.500,0.873,1.496,0.668,0.714
1250,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,232.167,1378.667,0.539,2.268,0.441,0.706
1251,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,1628.625,1381.194,0.980,1.164,0.859,0.935
1252,041172025_PRAS_DF4x_10x_Q4.jpg (red),49,1682.031,1382.520,0.722,1.386,0.721,0.803
1253,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,598.500,1381.000,1.000,1.500,0.667,1.000
1254,041172025_PRAS_DF4x_10x_Q4.jpg (red),69,496.877,1387.688,0.924,1.275,0.784,0.863
1255,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,389.808,1384.885,0.561,3.620,0.276,0.897
1256,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,1286.000,1386.100,0.579,2.397,0.417,0.606
1257,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,2215.645,1388.274,0.951,1.298,0.770,0.879
1258,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,1289.500,1388.500,0.873,2.188,0.457,0.714
1259,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,63.567,1391.100,0.654,2.226,0.449,0.698
1260,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,184.963,1395.873,0.898,1.024,0.976,0.865
1261,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,1655.500,1393.868,0.589,2.044,0.489,0.667
1262,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,835.000,1395.500,1.000,1.500,0.667,1.000
1263,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,1902.988,1398.151,0.791,1.568,0.638,0.869
1264,041172025_PRAS_DF4x_10x_Q4.jpg (red),69,158.181,1401.659,0.939,1.234,0.810,0.902
1265,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1527.167,1400.278,0.965,1.436,0.696,0.857
1266,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,174.727,1402.523,0.996,1.196,0.836,0.898
1267,041172025_PRAS_DF4x_10x_Q4.jpg (red),74,827.959,1403.757,0.776,1.013,0.988,0.871
1268,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,1272.853,1403.500,0.667,2.499,0.400,0.850
1269,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,647.522,1409.011,0.304,1.291,0.775,0.592
1270,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,1065.776,1407.569,0.584,1.809,0.553,0.707
1271,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,167.167,1410.192,0.978,1.232,0.811,0.876
1272,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,1393.224,1411.914,0.514,1.655,0.604,0.716
1273,041172025_PRAS_DF4x_10x_Q4.jpg (red),48,1858.188,1411.375,0.781,1.415,0.707,0.821
1274,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,1240.638,1412.603,0.691,1.543,0.648,0.725
1275,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,143.500,1411.808,0.719,2.349,0.426,0.867
1276,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1930.500,1416.406,0.827,1.437,0.696,0.828
1277,041172025_PRAS_DF4x_10x_Q4.jpg (red),81,1792.043,1420.846,0.971,1.035,0.966,0.926
1278,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1491.731,1418.731,1.000,1.370,0.730,0.929
1279,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,589.893,1420.214,0.819,2.093,0.478,0.918
1280,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1075.350,1421.250,0.674,2.279,0.439,0.800
1281,041172025_PRAS_DF4x_10x_Q4.jpg (red),76,2233.750,1425.592,0.836,1.316,0.760,0.844
1282,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,1059.611,1424.833,1.000,1.340,0.746,0.857
1283,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,1976.477,1428.409,0.794,1.621,0.617,0.838
1284,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,152.315,1427.981,0.910,1.529,0.654,0.885
1285,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,712.269,1427.577,0.697,2.232,0.448,0.743
1286,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,2121.709,1433.813,0.763,1.453,0.688,0.822
1287,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,1123.250,1432.500,0.795,1.644,0.608,0.821
1288,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,86.375,1433.625,0.927,1.720,0.581,0.821
1289,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,555.553,1435.132,1.000,1.344,0.744,0.884
1290,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,551.423,1439.808,0.817,1.594,0.627,0.765
1291,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,1882.060,1440.740,0.903,1.142,0.876,0.885
1292,041172025_PRAS_DF4x_10x_Q4.jpg (red),69,2221.674,1442.558,0.857,1.571,0.636,0.885
1293,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,1951.016,1443.774,0.913,1.242,0.805,0.873
1294,041172025_PRAS_DF4x_10x_Q4.jpg (red),82,2078.683,1443.720,0.934,1.176,0.850,0.901
1295,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,716.000,1441.500,1.000,1.500,0.667,1.000
1296,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,920.624,1446.163,0.979,1.126,0.888,0.922
1297,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,783.147,1443.441,0.941,1.977,0.506,0.971
1298,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,9.600,1447.400,0.994,1.281,0.781,0.889
1299,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,507.773,1447.773,0.887,1.603,0.624,0.880
1300,041172025_PRAS_DF4x_10x_Q4.jpg (red),100,2049.980,1450.580,0.723,1.413,0.708,0.826
1301,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,382.286,1448.536,0.564,1.581,0.632,0.683
1302,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,970.500,1452.682,0.524,2.199,0.455,0.638
1303,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,206.700,1453.700,0.487,1.170,0.855,0.693
1304,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,2288.167,1453.500,0.606,3.273,0.306,0.857
1305,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,976.000,1454.500,0.925,2.500,0.400,1.000
1306,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,1213.429,1455.071,0.653,1.282,0.780,0.718
1307,041172025_PRAS_DF4x_10x_Q4.jpg (red),61,222.893,1457.713,0.863,1.219,0.820,0.884
1308,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,1461.553,1455.395,0.853,1.931,0.518,0.844
1309,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1238.333,1457.208,0.838,1.023,0.977,0.814
1310,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,908.445,1460.103,0.942,1.280,0.781,0.901
1311,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1858.350,1459.400,0.898,1.471,0.680,0.833
1312,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,651.188,1460.000,0.857,1.608,0.622,0.821
1313,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,1693.423,1460.962,0.577,1.327,0.753,0.712
1314,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,2155.485,1463.223,0.920,1.199,0.834,0.878
1315,041172025_PRAS_DF4x_10x_Q4.jpg (red),194,2289.531,1472.912,0.518,1.751,0.571,0.798
1316,041172025_PRAS_DF4x_10x_Q4.jpg (red),102,313.118,1465.324,0.914,1.043,0.959,0.887
1317,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,772.643,1465.786,1.000,1.380,0.725,0.875
1318,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1235.500,1468.929,0.419,3.047,0.328,0.583
1319,041172025_PRAS_DF4x_10x_Q4.jpg (red),78,553.577,1472.769,0.969,1.218,0.821,0.912
1320,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1570.349,1471.104,0.939,1.026,0.975,0.862
1321,041172025_PRAS_DF4x_10x_Q4.jpg (red),98,193.500,1474.031,0.836,1.377,0.726,0.942
1322,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1392.450,1472.300,0.898,1.345,0.744,0.833
1323,041172025_PRAS_DF4x_10x_Q4.jpg (red),42,282.357,1477.262,0.906,1.165,0.858,0.923
1324,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1175.500,1475.786,1.000,1.069,0.936,0.875
1325,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1347.800,1479.250,0.815,1.850,0.540,0.769
1326,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,272.856,1481.189,0.907,1.217,0.821,0.865
1327,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1821.333,1481.917,0.978,1.060,0.943,0.828
1328,041172025_PRAS_DF4x_10x_Q4.jpg (red),51,1943.676,1482.990,0.881,1.525,0.656,0.879
1329,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,2002.175,1484.700,0.906,1.475,0.678,0.870
1330,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,35.963,1485.890,0.810,1.234,0.810,0.788
1331,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,852.357,1484.214,1.000,1.380,0.725,0.875
1332,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,1803.034,1488.048,0.927,1.196,0.836,0.874
1333,041172025_PRAS_DF4x_10x_Q4.jpg (red),97,1838.985,1488.716,0.869,1.119,0.894,0.862
1334,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,2050.515,1487.654,0.767,1.811,0.552,0.844
1335,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,166.433,1486.433,0.352,1.363,0.734,0.789
1336,041172025_PRAS_DF4x_10x_Q4.jpg (red),74,971.919,1489.270,0.991,1.052,0.951,0.902
1337,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1107.100,1489.500,0.619,2.285,0.438,0.769
1338,041172025_PRAS_DF4x_10x_Q4.jpg (red),83,1927.380,1491.042,0.546,1.838,0.544,0.744
1339,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1655.625,1490.708,0.916,1.373,0.728,0.828
1340,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,1951.161,1492.403,0.831,1.631,0.613,0.838
1341,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,827.100,1492.700,1.000,1.553,0.644,0.909
1342,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,2000.362,1496.469,0.935,1.346,0.743,0.915
1343,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,1686.596,1502.212,0.982,1.310,0.763,0.881
1344,041172025_PRAS_DF4x_10x_Q4.jpg (red),42,1939.619,1503.476,0.455,2.583,0.387,0.724
1345,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,737.125,1502.583,0.507,1.685,0.593,0.727
1346,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,757.341,1504.568,0.382,1.256,0.796,0.710
1347,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,1794.129,1503.443,0.834,1.595,0.627,0.833
1348,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,1874.500,1504.971,0.911,1.076,0.929,0.861
1349,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,1326.625,1503.062,0.857,1.531,0.653,0.800
1350,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1719.071,1503.214,0.943,1.936,0.517,0.933
1351,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,1932.028,1506.194,0.726,2.098,0.477,0.800
1352,041172025_PRAS_DF4x_10x_Q4.jpg (red),96,2186.010,1508.719,0.735,1.486,0.673,0.814
1353,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,1288.933,1508.000,0.566,1.852,0.540,0.638
1354,041172025_PRAS_DF4x_10x_Q4.jpg (red),98,1456.245,1510.602,0.993,1.025,0.976,0.929
1355,041172025_PRAS_DF4x_10x_Q4.jpg (red),113,1924.314,1512.305,0.473,1.382,0.723,0.782
1356,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,1835.882,1511.916,0.873,1.357,0.737,0.899
1357,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,1950.250,1508.812,0.719,2.666,0.375,0.762
1358,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,965.750,1509.250,1.000,1.416,0.706,0.800
1359,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,611.786,1511.071,1.000,1.936,0.517,0.933
1360,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,1934.793,1513.793,0.604,1.592,0.628,0.732
1361,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,1314.545,1514.227,0.723,2.398,0.417,0.759
1362,041172025_PRAS_DF4x_10x_Q4.jpg (red),131,403.592,1520.324,0.958,1.066,0.938,0.923
1363,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,58.654,1516.808,0.846,2.061,0.485,0.867
1364,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,1423.800,1518.775,1.000,1.248,0.801,0.879
1365,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,795.256,1522.402,0.667,1.780,0.562,0.752
1366,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,1699.500,1522.058,0.909,1.209,0.827,0.878
1367,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,1859.841,1523.750,0.887,1.509,0.663,0.838
1368,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,1939.000,1522.417,0.781,1.973,0.507,0.750
1369,041172025_PRAS_DF4x_10x_Q4.jpg (red),106,2141.075,1527.830,0.949,1.239,0.807,0.910
1370,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,1512.580,1526.840,1.000,1.308,0.765,0.917
1371,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,776.900,1524.900,0.723,2.008,0.498,0.732
1372,041172025_PRAS_DF4x_10x_Q4.jpg (red),76,2268.105,1527.579,0.897,1.493,0.670,0.884
1373,041172025_PRAS_DF4x_10x_Q4.jpg (red),176,1954.449,1528.824,0.348,3.049,0.328,0.693
1374,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1934.387,1532.670,0.496,2.449,0.408,0.675
